Image_Name,xmin,ymin,xmax,ymax
368.png,8285952.331787875,3697861.9585769293,8286252.331787875,3698161.9585769293
369.png,8285952.331787875,3698161.9585769293,8286252.331787875,3698461.9585769293
370.png,8285952.331787875,3698761.9585769293,8286252.331787875,3699061.9585769293
371.png,8285952.331787875,3699061.9585769293,8286252.331787875,3699361.9585769293
372.png,8285952.331787875,3699361.9585769293,8286252.331787875,3699661.9585769293
373.png,8285952.331787875,3699961.9585769293,8286252.331787875,3700261.9585769293
374.png,8285952.331787875,3700261.9585769293,8286252.331787875,3700561.9585769293
375.png,8285952.331787875,3700561.9585769293,8286252.331787875,3700861.9585769293
376.png,8285952.331787875,3700861.9585769293,8286252.331787875,3701161.9585769293
377.png,8285952.331787875,3701161.9585769293,8286252.331787875,3701461.9585769293
378.png,8286252.331787875,3689161.9585769293,8286552.331787875,3689461.9585769293
379.png,8286252.331787875,3689461.9585769293,8286552.331787875,3689761.9585769293
380.png,8286252.331787875,3689761.9585769293,8286552.331787875,3690061.9585769293
381.png,8286252.331787875,3690061.9585769293,8286552.331787875,3690361.9585769293
382.png,8286252.331787875,3690361.9585769293,8286552.331787875,3690661.9585769293
383.png,8286252.331787875,3690661.9585769293,8286552.331787875,3690961.9585769293
384.png,8286252.331787875,3692761.9585769293,8286552.331787875,3693061.9585769293
385.png,8286252.331787875,3693061.9585769293,8286552.331787875,3693361.9585769293
386.png,8286252.331787875,3693361.9585769293,8286552.331787875,3693661.9585769293
387.png,8286252.331787875,3693661.9585769293,8286552.331787875,3693961.9585769293
388.png,8286252.331787875,3695761.9585769293,8286552.331787875,3696061.9585769293
389.png,8286252.331787875,3696061.9585769293,8286552.331787875,3696361.9585769293
390.png,8286252.331787875,3696361.9585769293,8286552.331787875,3696661.9585769293
391.png,8286252.331787875,3696661.9585769293,8286552.331787875,3696961.9585769293
392.png,8286252.331787875,3696961.9585769293,8286552.331787875,3697261.9585769293
393.png,8286252.331787875,3697261.9585769293,8286552.331787875,3697561.9585769293
394.png,8286252.331787875,3697561.9585769293,8286552.331787875,3697861.9585769293
395.png,8286252.331787875,3697861.9585769293,8286552.331787875,3698161.9585769293
396.png,8286252.331787875,3698461.9585769293,8286552.331787875,3698761.9585769293
397.png,8286252.331787875,3698761.9585769293,8286552.331787875,3699061.9585769293
398.png,8286252.331787875,3699061.9585769293,8286552.331787875,3699361.9585769293
399.png,8286252.331787875,3699361.9585769293,8286552.331787875,3699661.9585769293
400.png,8286252.331787875,3699961.9585769293,8286552.331787875,3700261.9585769293
401.png,8286252.331787875,3700261.9585769293,8286552.331787875,3700561.9585769293
402.png,8286252.331787875,3700561.9585769293,8286552.331787875,3700861.9585769293
403.png,8286252.331787875,3700861.9585769293,8286552.331787875,3701161.9585769293
404.png,8286552.331787875,3688861.9585769293,8286852.331787875,3689161.9585769293
405.png,8286552.331787875,3689161.9585769293,8286852.331787875,3689461.9585769293
406.png,8286552.331787875,3689461.9585769293,8286852.331787875,3689761.9585769293
407.png,8286552.331787875,3689761.9585769293,8286852.331787875,3690061.9585769293
408.png,8286552.331787875,3690061.9585769293,8286852.331787875,3690361.9585769293
409.png,8286552.331787875,3690361.9585769293,8286852.331787875,3690661.9585769293
410.png,8286552.331787875,3690661.9585769293,8286852.331787875,3690961.9585769293
411.png,8286552.331787875,3690961.9585769293,8286852.331787875,3691261.9585769293
412.png,8286552.331787875,3692761.9585769293,8286852.331787875,3693061.9585769293
413.png,8286552.331787875,3693061.9585769293,8286852.331787875,3693361.9585769293
414.png,8286552.331787875,3693361.9585769293,8286852.331787875,3693661.9585769293
415.png,8286552.331787875,3693661.9585769293,8286852.331787875,3693961.9585769293
416.png,8286552.331787875,3693961.9585769293,8286852.331787875,3694261.9585769293
417.png,8286552.331787875,3694261.9585769293,8286852.331787875,3694561.9585769293
418.png,8286552.331787875,3696061.9585769293,8286852.331787875,3696361.9585769293
419.png,8286552.331787875,3696361.9585769293,8286852.331787875,3696661.9585769293
420.png,8286552.331787875,3696661.9585769293,8286852.331787875,3696961.9585769293
421.png,8286552.331787875,3696961.9585769293,8286852.331787875,3697261.9585769293
422.png,8286552.331787875,3697561.9585769293,8286852.331787875,3697861.9585769293
423.png,8286552.331787875,3698161.9585769293,8286852.331787875,3698461.9585769293
424.png,8286552.331787875,3698461.9585769293,8286852.331787875,3698761.9585769293
425.png,8286552.331787875,3698761.9585769293,8286852.331787875,3699061.9585769293
426.png,8286552.331787875,3699061.9585769293,8286852.331787875,3699361.9585769293
427.png,8286552.331787875,3699361.9585769293,8286852.331787875,3699661.9585769293
428.png,8286552.331787875,3699961.9585769293,8286852.331787875,3700261.9585769293
429.png,8286552.331787875,3700261.9585769293,8286852.331787875,3700561.9585769293
430.png,8286552.331787875,3700561.9585769293,8286852.331787875,3700861.9585769293
431.png,8286552.331787875,3700861.9585769293,8286852.331787875,3701161.9585769293
432.png,8286552.331787875,3701161.9585769293,8286852.331787875,3701461.9585769293
433.png,8286852.331787875,3688861.9585769293,8287152.331787875,3689161.9585769293
434.png,8286852.331787875,3689161.9585769293,8287152.331787875,3689461.9585769293
435.png,8286852.331787875,3689461.9585769293,8287152.331787875,3689761.9585769293
436.png,8286852.331787875,3689761.9585769293,8287152.331787875,3690061.9585769293
437.png,8286852.331787875,3690061.9585769293,8287152.331787875,3690361.9585769293
438.png,8286852.331787875,3690361.9585769293,8287152.331787875,3690661.9585769293
439.png,8286852.331787875,3690661.9585769293,8287152.331787875,3690961.9585769293
440.png,8286852.331787875,3692461.9585769293,8287152.331787875,3692761.9585769293
441.png,8286852.331787875,3692761.9585769293,8287152.331787875,3693061.9585769293
442.png,8286852.331787875,3693061.9585769293,8287152.331787875,3693361.9585769293
443.png,8286852.331787875,3693361.9585769293,8287152.331787875,3693661.9585769293
444.png,8286852.331787875,3693661.9585769293,8287152.331787875,3693961.9585769293
445.png,8286852.331787875,3693961.9585769293,8287152.331787875,3694261.9585769293
446.png,8286852.331787875,3694261.9585769293,8287152.331787875,3694561.9585769293
447.png,8286852.331787875,3694561.9585769293,8287152.331787875,3694861.9585769293
448.png,8286852.331787875,3695761.9585769293,8287152.331787875,3696061.9585769293
449.png,8286852.331787875,3696661.9585769293,8287152.331787875,3696961.9585769293
450.png,8286852.331787875,3696961.9585769293,8287152.331787875,3697261.9585769293
451.png,8286852.331787875,3697861.9585769293,8287152.331787875,3698161.9585769293
452.png,8286852.331787875,3698161.9585769293,8287152.331787875,3698461.9585769293
453.png,8286852.331787875,3698461.9585769293,8287152.331787875,3698761.9585769293
454.png,8286852.331787875,3698761.9585769293,8287152.331787875,3699061.9585769293
455.png,8286852.331787875,3699061.9585769293,8287152.331787875,3699361.9585769293
456.png,8286852.331787875,3699361.9585769293,8287152.331787875,3699661.9585769293
457.png,8286852.331787875,3699961.9585769293,8287152.331787875,3700261.9585769293
458.png,8286852.331787875,3700261.9585769293,8287152.331787875,3700561.9585769293
459.png,8286852.331787875,3700561.9585769293,8287152.331787875,3700861.9585769293
460.png,8286852.331787875,3700861.9585769293,8287152.331787875,3701161.9585769293
461.png,8286852.331787875,3701161.9585769293,8287152.331787875,3701461.9585769293
462.png,8287152.331787875,3688861.9585769293,8287452.331787875,3689161.9585769293
463.png,8287152.331787875,3689161.9585769293,8287452.331787875,3689461.9585769293
464.png,8287152.331787875,3689761.9585769293,8287452.331787875,3690061.9585769293
465.png,8287152.331787875,3690061.9585769293,8287452.331787875,3690361.9585769293
466.png,8287152.331787875,3690361.9585769293,8287452.331787875,3690661.9585769293
467.png,8287152.331787875,3690661.9585769293,8287452.331787875,3690961.9585769293
468.png,8287152.331787875,3691861.9585769293,8287452.331787875,3692161.9585769293
469.png,8287152.331787875,3692161.9585769293,8287452.331787875,3692461.9585769293
470.png,8287152.331787875,3692461.9585769293,8287452.331787875,3692761.9585769293
471.png,8287152.331787875,3692761.9585769293,8287452.331787875,3693061.9585769293
472.png,8287152.331787875,3693061.9585769293,8287452.331787875,3693361.9585769293
473.png,8287152.331787875,3693361.9585769293,8287452.331787875,3693661.9585769293
474.png,8287152.331787875,3693661.9585769293,8287452.331787875,3693961.9585769293
475.png,8287152.331787875,3693961.9585769293,8287452.331787875,3694261.9585769293
476.png,8287152.331787875,3694261.9585769293,8287452.331787875,3694561.9585769293
477.png,8287152.331787875,3694561.9585769293,8287452.331787875,3694861.9585769293
478.png,8287152.331787875,3694861.9585769293,8287452.331787875,3695161.9585769293
479.png,8287152.331787875,3695161.9585769293,8287452.331787875,3695461.9585769293
480.png,8287152.331787875,3695461.9585769293,8287452.331787875,3695761.9585769293
481.png,8287152.331787875,3695761.9585769293,8287452.331787875,3696061.9585769293
482.png,8287152.331787875,3696061.9585769293,8287452.331787875,3696361.9585769293
483.png,8287152.331787875,3696361.9585769293,8287452.331787875,3696661.9585769293
484.png,8287152.331787875,3696661.9585769293,8287452.331787875,3696961.9585769293
485.png,8287152.331787875,3696961.9585769293,8287452.331787875,3697261.9585769293
486.png,8287152.331787875,3697861.9585769293,8287452.331787875,3698161.9585769293
487.png,8287152.331787875,3698161.9585769293,8287452.331787875,3698461.9585769293
488.png,8287152.331787875,3698461.9585769293,8287452.331787875,3698761.9585769293
489.png,8287152.331787875,3698761.9585769293,8287452.331787875,3699061.9585769293
490.png,8287152.331787875,3699061.9585769293,8287452.331787875,3699361.9585769293
491.png,8287152.331787875,3699361.9585769293,8287452.331787875,3699661.9585769293
492.png,8287152.331787875,3699961.9585769293,8287452.331787875,3700261.9585769293
493.png,8287152.331787875,3700261.9585769293,8287452.331787875,3700561.9585769293
494.png,8287152.331787875,3700561.9585769293,8287452.331787875,3700861.9585769293
495.png,8287152.331787875,3700861.9585769293,8287452.331787875,3701161.9585769293
496.png,8287152.331787875,3701161.9585769293,8287452.331787875,3701461.9585769293
497.png,8287452.331787875,3691861.9585769293,8287752.331787875,3692161.9585769293
498.png,8287452.331787875,3692161.9585769293,8287752.331787875,3692461.9585769293
499.png,8287452.331787875,3692461.9585769293,8287752.331787875,3692761.9585769293
500.png,8287452.331787875,3692761.9585769293,8287752.331787875,3693061.9585769293
501.png,8287452.331787875,3693061.9585769293,8287752.331787875,3693361.9585769293
502.png,8287452.331787875,3693361.9585769293,8287752.331787875,3693661.9585769293
503.png,8287452.331787875,3693661.9585769293,8287752.331787875,3693961.9585769293
504.png,8287452.331787875,3693961.9585769293,8287752.331787875,3694261.9585769293
505.png,8287452.331787875,3694261.9585769293,8287752.331787875,3694561.9585769293
506.png,8287452.331787875,3694561.9585769293,8287752.331787875,3694861.9585769293
507.png,8287452.331787875,3694861.9585769293,8287752.331787875,3695161.9585769293
508.png,8287452.331787875,3695161.9585769293,8287752.331787875,3695461.9585769293
509.png,8287452.331787875,3695461.9585769293,8287752.331787875,3695761.9585769293
510.png,8287452.331787875,3695761.9585769293,8287752.331787875,3696061.9585769293
511.png,8287452.331787875,3696061.9585769293,8287752.331787875,3696361.9585769293
512.png,8287452.331787875,3696361.9585769293,8287752.331787875,3696661.9585769293
513.png,8287452.331787875,3696661.9585769293,8287752.331787875,3696961.9585769293
514.png,8287452.331787875,3696961.9585769293,8287752.331787875,3697261.9585769293
515.png,8287452.331787875,3697561.9585769293,8287752.331787875,3697861.9585769293
516.png,8287452.331787875,3697861.9585769293,8287752.331787875,3698161.9585769293
517.png,8287452.331787875,3698161.9585769293,8287752.331787875,3698461.9585769293
518.png,8287452.331787875,3699961.9585769293,8287752.331787875,3700261.9585769293
519.png,8287452.331787875,3700261.9585769293,8287752.331787875,3700561.9585769293
520.png,8287452.331787875,3700561.9585769293,8287752.331787875,3700861.9585769293
521.png,8287452.331787875,3700861.9585769293,8287752.331787875,3701161.9585769293
522.png,8287752.331787875,3691561.9585769293,8288052.331787875,3691861.9585769293
523.png,8287752.331787875,3691861.9585769293,8288052.331787875,3692161.9585769293
524.png,8287752.331787875,3692161.9585769293,8288052.331787875,3692461.9585769293
525.png,8287752.331787875,3692461.9585769293,8288052.331787875,3692761.9585769293
526.png,8287752.331787875,3692761.9585769293,8288052.331787875,3693061.9585769293
527.png,8287752.331787875,3693061.9585769293,8288052.331787875,3693361.9585769293
528.png,8287752.331787875,3693361.9585769293,8288052.331787875,3693661.9585769293
529.png,8287752.331787875,3693661.9585769293,8288052.331787875,3693961.9585769293
530.png,8287752.331787875,3693961.9585769293,8288052.331787875,3694261.9585769293
531.png,8287752.331787875,3694261.9585769293,8288052.331787875,3694561.9585769293
532.png,8287752.331787875,3694561.9585769293,8288052.331787875,3694861.9585769293
533.png,8287752.331787875,3694861.9585769293,8288052.331787875,3695161.9585769293
534.png,8287752.331787875,3695161.9585769293,8288052.331787875,3695461.9585769293
535.png,8287752.331787875,3695461.9585769293,8288052.331787875,3695761.9585769293
536.png,8287752.331787875,3695761.9585769293,8288052.331787875,3696061.9585769293
537.png,8287752.331787875,3696061.9585769293,8288052.331787875,3696361.9585769293
538.png,8287752.331787875,3696361.9585769293,8288052.331787875,3696661.9585769293
539.png,8287752.331787875,3696661.9585769293,8288052.331787875,3696961.9585769293
540.png,8288052.331787875,3691561.9585769293,8288352.331787875,3691861.9585769293
541.png,8288052.331787875,3691861.9585769293,8288352.331787875,3692161.9585769293
542.png,8288052.331787875,3692161.9585769293,8288352.331787875,3692461.9585769293
543.png,8288052.331787875,3692461.9585769293,8288352.331787875,3692761.9585769293
544.png,8288052.331787875,3692761.9585769293,8288352.331787875,3693061.9585769293
545.png,8288052.331787875,3693061.9585769293,8288352.331787875,3693361.9585769293
546.png,8288052.331787875,3693361.9585769293,8288352.331787875,3693661.9585769293
547.png,8288052.331787875,3693661.9585769293,8288352.331787875,3693961.9585769293
548.png,8288052.331787875,3693961.9585769293,8288352.331787875,3694261.9585769293
549.png,8288052.331787875,3694261.9585769293,8288352.331787875,3694561.9585769293
550.png,8288052.331787875,3694561.9585769293,8288352.331787875,3694861.9585769293
551.png,8288052.331787875,3694861.9585769293,8288352.331787875,3695161.9585769293
552.png,8288052.331787875,3695161.9585769293,8288352.331787875,3695461.9585769293
553.png,8288052.331787875,3695461.9585769293,8288352.331787875,3695761.9585769293
554.png,8288052.331787875,3695761.9585769293,8288352.331787875,3696061.9585769293
555.png,8288052.331787875,3696061.9585769293,8288352.331787875,3696361.9585769293
556.png,8288052.331787875,3696361.9585769293,8288352.331787875,3696661.9585769293
557.png,8288352.331787875,3691561.9585769293,8288652.331787875,3691861.9585769293
558.png,8288352.331787875,3691861.9585769293,8288652.331787875,3692161.9585769293
559.png,8288352.331787875,3692461.9585769293,8288652.331787875,3692761.9585769293
560.png,8288352.331787875,3692761.9585769293,8288652.331787875,3693061.9585769293
561.png,8288352.331787875,3693061.9585769293,8288652.331787875,3693361.9585769293
562.png,8288352.331787875,3693361.9585769293,8288652.331787875,3693661.9585769293
563.png,8288352.331787875,3693661.9585769293,8288652.331787875,3693961.9585769293
564.png,8288352.331787875,3693961.9585769293,8288652.331787875,3694261.9585769293
565.png,8288352.331787875,3694261.9585769293,8288652.331787875,3694561.9585769293
566.png,8288352.331787875,3694561.9585769293,8288652.331787875,3694861.9585769293
567.png,8288352.331787875,3694861.9585769293,8288652.331787875,3695161.9585769293
568.png,8288352.331787875,3695161.9585769293,8288652.331787875,3695461.9585769293
569.png,8288352.331787875,3695461.9585769293,8288652.331787875,3695761.9585769293
570.png,8288352.331787875,3695761.9585769293,8288652.331787875,3696061.9585769293
571.png,8288352.331787875,3696061.9585769293,8288652.331787875,3696361.9585769293
572.png,8288652.331787875,3691861.9585769293,8288952.331787875,3692161.9585769293
573.png,8288652.331787875,3692161.9585769293,8288952.331787875,3692461.9585769293
574.png,8288652.331787875,3692461.9585769293,8288952.331787875,3692761.9585769293
575.png,8288652.331787875,3692761.9585769293,8288952.331787875,3693061.9585769293
576.png,8288652.331787875,3693061.9585769293,8288952.331787875,3693361.9585769293
577.png,8288652.331787875,3693361.9585769293,8288952.331787875,3693661.9585769293
578.png,8288652.331787875,3693661.9585769293,8288952.331787875,3693961.9585769293
579.png,8288652.331787875,3693961.9585769293,8288952.331787875,3694261.9585769293
580.png,8288652.331787875,3694261.9585769293,8288952.331787875,3694561.9585769293
581.png,8288652.331787875,3694561.9585769293,8288952.331787875,3694861.9585769293
582.png,8288652.331787875,3694861.9585769293,8288952.331787875,3695161.9585769293
583.png,8288652.331787875,3695161.9585769293,8288952.331787875,3695461.9585769293
584.png,8288652.331787875,3695461.9585769293,8288952.331787875,3695761.9585769293
585.png,8288652.331787875,3695761.9585769293,8288952.331787875,3696061.9585769293
586.png,8288652.331787875,3696061.9585769293,8288952.331787875,3696361.9585769293
587.png,8288652.331787875,3696361.9585769293,8288952.331787875,3696661.9585769293
588.png,8288952.331787875,3691861.9585769293,8289252.331787875,3692161.9585769293
589.png,8288952.331787875,3692461.9585769293,8289252.331787875,3692761.9585769293
590.png,8288952.331787875,3692761.9585769293,8289252.331787875,3693061.9585769293
591.png,8288952.331787875,3693061.9585769293,8289252.331787875,3693361.9585769293
592.png,8288952.331787875,3693361.9585769293,8289252.331787875,3693661.9585769293
593.png,8288952.331787875,3693661.9585769293,8289252.331787875,3693961.9585769293
594.png,8288952.331787875,3693961.9585769293,8289252.331787875,3694261.9585769293
595.png,8288952.331787875,3694261.9585769293,8289252.331787875,3694561.9585769293
596.png,8288952.331787875,3694561.9585769293,8289252.331787875,3694861.9585769293
597.png,8288952.331787875,3694861.9585769293,8289252.331787875,3695161.9585769293
598.png,8288952.331787875,3695161.9585769293,8289252.331787875,3695461.9585769293
599.png,8288952.331787875,3695461.9585769293,8289252.331787875,3695761.9585769293
600.png,8288952.331787875,3695761.9585769293,8289252.331787875,3696061.9585769293
601.png,8288952.331787875,3696061.9585769293,8289252.331787875,3696361.9585769293
602.png,8288952.331787875,3696361.9585769293,8289252.331787875,3696661.9585769293
603.png,8289252.331787875,3692761.9585769293,8289552.331787875,3693061.9585769293
604.png,8289252.331787875,3693061.9585769293,8289552.331787875,3693361.9585769293
605.png,8289252.331787875,3693361.9585769293,8289552.331787875,3693661.9585769293
606.png,8289252.331787875,3693661.9585769293,8289552.331787875,3693961.9585769293
607.png,8289252.331787875,3693961.9585769293,8289552.331787875,3694261.9585769293
608.png,8289252.331787875,3694261.9585769293,8289552.331787875,3694561.9585769293
609.png,8289252.331787875,3694561.9585769293,8289552.331787875,3694861.9585769293
610.png,8289252.331787875,3694861.9585769293,8289552.331787875,3695161.9585769293
611.png,8289252.331787875,3695161.9585769293,8289552.331787875,3695461.9585769293
612.png,8289252.331787875,3695461.9585769293,8289552.331787875,3695761.9585769293
613.png,8289252.331787875,3695761.9585769293,8289552.331787875,3696061.9585769293
614.png,8289252.331787875,3696061.9585769293,8289552.331787875,3696361.9585769293
615.png,8289252.331787875,3696361.9585769293,8289552.331787875,3696661.9585769293
616.png,8289552.331787875,3692761.9585769293,8289852.331787875,3693061.9585769293
617.png,8289552.331787875,3693061.9585769293,8289852.331787875,3693361.9585769293
618.png,8289552.331787875,3693361.9585769293,8289852.331787875,3693661.9585769293
619.png,8289552.331787875,3693661.9585769293,8289852.331787875,3693961.9585769293
620.png,8289552.331787875,3693961.9585769293,8289852.331787875,3694261.9585769293
621.png,8289552.331787875,3694261.9585769293,8289852.331787875,3694561.9585769293
622.png,8289552.331787875,3694561.9585769293,8289852.331787875,3694861.9585769293
623.png,8289552.331787875,3694861.9585769293,8289852.331787875,3695161.9585769293
624.png,8289552.331787875,3695161.9585769293,8289852.331787875,3695461.9585769293
625.png,8289552.331787875,3695461.9585769293,8289852.331787875,3695761.9585769293
626.png,8289552.331787875,3695761.9585769293,8289852.331787875,3696061.9585769293
627.png,8289552.331787875,3696061.9585769293,8289852.331787875,3696361.9585769293
628.png,8289552.331787875,3696361.9585769293,8289852.331787875,3696661.9585769293
629.png,8289852.331787875,3692761.9585769293,8290152.331787875,3693061.9585769293
630.png,8289852.331787875,3693061.9585769293,8290152.331787875,3693361.9585769293
631.png,8289852.331787875,3693361.9585769293,8290152.331787875,3693661.9585769293
632.png,8289852.331787875,3693661.9585769293,8290152.331787875,3693961.9585769293
633.png,8289852.331787875,3694861.9585769293,8290152.331787875,3695161.9585769293
634.png,8289852.331787875,3695161.9585769293,8290152.331787875,3695461.9585769293
635.png,8289852.331787875,3695461.9585769293,8290152.331787875,3695761.9585769293
636.png,8289852.331787875,3695761.9585769293,8290152.331787875,3696061.9585769293
637.png,8289852.331787875,3696061.9585769293,8290152.331787875,3696361.9585769293
638.png,8289852.331787875,3696361.9585769293,8290152.331787875,3696661.9585769293
639.png,8289852.331787875,3696661.9585769293,8290152.331787875,3696961.9585769293
640.png,8289852.331787875,3696961.9585769293,8290152.331787875,3697261.9585769293
641.png,8289852.331787875,3697261.9585769293,8290152.331787875,3697561.9585769293
642.png,8289852.331787875,3697561.9585769293,8290152.331787875,3697861.9585769293
643.png,8290152.331787875,3692761.9585769293,8290452.331787875,3693061.9585769293
644.png,8290152.331787875,3693061.9585769293,8290452.331787875,3693361.9585769293
645.png,8290152.331787875,3693361.9585769293,8290452.331787875,3693661.9585769293
646.png,8290152.331787875,3693661.9585769293,8290452.331787875,3693961.9585769293
647.png,8290152.331787875,3693961.9585769293,8290452.331787875,3694261.9585769293
648.png,8290152.331787875,3694861.9585769293,8290452.331787875,3695161.9585769293
649.png,8290152.331787875,3695161.9585769293,8290452.331787875,3695461.9585769293
650.png,8290152.331787875,3695461.9585769293,8290452.331787875,3695761.9585769293
651.png,8290152.331787875,3695761.9585769293,8290452.331787875,3696061.9585769293
652.png,8290152.331787875,3696061.9585769293,8290452.331787875,3696361.9585769293
653.png,8290152.331787875,3696361.9585769293,8290452.331787875,3696661.9585769293
654.png,8290152.331787875,3696661.9585769293,8290452.331787875,3696961.9585769293
655.png,8290152.331787875,3696961.9585769293,8290452.331787875,3697261.9585769293
656.png,8290152.331787875,3697261.9585769293,8290452.331787875,3697561.9585769293
657.png,8290152.331787875,3697561.9585769293,8290452.331787875,3697861.9585769293
658.png,8290452.331787875,3692761.9585769293,8290752.331787875,3693061.9585769293
659.png,8290452.331787875,3693061.9585769293,8290752.331787875,3693361.9585769293
660.png,8290452.331787875,3693361.9585769293,8290752.331787875,3693661.9585769293
661.png,8290452.331787875,3694861.9585769293,8290752.331787875,3695161.9585769293
662.png,8290452.331787875,3695161.9585769293,8290752.331787875,3695461.9585769293
663.png,8290452.331787875,3695461.9585769293,8290752.331787875,3695761.9585769293
664.png,8290452.331787875,3695761.9585769293,8290752.331787875,3696061.9585769293
665.png,8290452.331787875,3696361.9585769293,8290752.331787875,3696661.9585769293
666.png,8290452.331787875,3696661.9585769293,8290752.331787875,3696961.9585769293
667.png,8290452.331787875,3696961.9585769293,8290752.331787875,3697261.9585769293
668.png,8290452.331787875,3697261.9585769293,8290752.331787875,3697561.9585769293
669.png,8290452.331787875,3697561.9585769293,8290752.331787875,3697861.9585769293
670.png,8290752.331787875,3694861.9585769293,8291052.331787875,3695161.9585769293
671.png,8290752.331787875,3695161.9585769293,8291052.331787875,3695461.9585769293
672.png,8290752.331787875,3695461.9585769293,8291052.331787875,3695761.9585769293
673.png,8290752.331787875,3695761.9585769293,8291052.331787875,3696061.9585769293
674.png,8290752.331787875,3696361.9585769293,8291052.331787875,3696661.9585769293
675.png,8290752.331787875,3696961.9585769293,8291052.331787875,3697261.9585769293
676.png,8290752.331787875,3697261.9585769293,8291052.331787875,3697561.9585769293
677.png,8290752.331787875,3697561.9585769293,8291052.331787875,3697861.9585769293
678.png,8291052.331787875,3693061.9585769293,8291352.331787875,3693361.9585769293
679.png,8291052.331787875,3694861.9585769293,8291352.331787875,3695161.9585769293
680.png,8291052.331787875,3695161.9585769293,8291352.331787875,3695461.9585769293
681.png,8291052.331787875,3695461.9585769293,8291352.331787875,3695761.9585769293
682.png,8291052.331787875,3695761.9585769293,8291352.331787875,3696061.9585769293
683.png,8291052.331787875,3696061.9585769293,8291352.331787875,3696361.9585769293
684.png,8291052.331787875,3696361.9585769293,8291352.331787875,3696661.9585769293
685.png,8291052.331787875,3696961.9585769293,8291352.331787875,3697261.9585769293
686.png,8291052.331787875,3697261.9585769293,8291352.331787875,3697561.9585769293
687.png,8291052.331787875,3697561.9585769293,8291352.331787875,3697861.9585769293
688.png,8291352.331787875,3690661.9585769293,8291652.331787875,3690961.9585769293
689.png,8291352.331787875,3693061.9585769293,8291652.331787875,3693361.9585769293
690.png,8291352.331787875,3694561.9585769293,8291652.331787875,3694861.9585769293
691.png,8291352.331787875,3694861.9585769293,8291652.331787875,3695161.9585769293
692.png,8291352.331787875,3695161.9585769293,8291652.331787875,3695461.9585769293
693.png,8291352.331787875,3695461.9585769293,8291652.331787875,3695761.9585769293
694.png,8291352.331787875,3695761.9585769293,8291652.331787875,3696061.9585769293
695.png,8291352.331787875,3696061.9585769293,8291652.331787875,3696361.9585769293
696.png,8291352.331787875,3696361.9585769293,8291652.331787875,3696661.9585769293
697.png,8291652.331787875,3690961.9585769293,8291952.331787875,3691261.9585769293
698.png,8291652.331787875,3693961.9585769293,8291952.331787875,3694261.9585769293
699.png,8291652.331787875,3694261.9585769293,8291952.331787875,3694561.9585769293
700.png,8291652.331787875,3694561.9585769293,8291952.331787875,3694861.9585769293
701.png,8291652.331787875,3694861.9585769293,8291952.331787875,3695161.9585769293
702.png,8291652.331787875,3695161.9585769293,8291952.331787875,3695461.9585769293
703.png,8291652.331787875,3695461.9585769293,8291952.331787875,3695761.9585769293
704.png,8291652.331787875,3695761.9585769293,8291952.331787875,3696061.9585769293
705.png,8291652.331787875,3696061.9585769293,8291952.331787875,3696361.9585769293
706.png,8291652.331787875,3696361.9585769293,8291952.331787875,3696661.9585769293
707.png,8291952.331787875,3693961.9585769293,8292252.331787875,3694261.9585769293
708.png,8291952.331787875,3694261.9585769293,8292252.331787875,3694561.9585769293
709.png,8291952.331787875,3694561.9585769293,8292252.331787875,3694861.9585769293
710.png,8291952.331787875,3694861.9585769293,8292252.331787875,3695161.9585769293
711.png,8291952.331787875,3695161.9585769293,8292252.331787875,3695461.9585769293
712.png,8291952.331787875,3695461.9585769293,8292252.331787875,3695761.9585769293
713.png,8291952.331787875,3695761.9585769293,8292252.331787875,3696061.9585769293
714.png,8291952.331787875,3696061.9585769293,8292252.331787875,3696361.9585769293
715.png,8291952.331787875,3696361.9585769293,8292252.331787875,3696661.9585769293
716.png,8292252.331787875,3694261.9585769293,8292552.331787875,3694561.9585769293
717.png,8292252.331787875,3694561.9585769293,8292552.331787875,3694861.9585769293
718.png,8292252.331787875,3694861.9585769293,8292552.331787875,3695161.9585769293
719.png,8292252.331787875,3695161.9585769293,8292552.331787875,3695461.9585769293
720.png,8292252.331787875,3695461.9585769293,8292552.331787875,3695761.9585769293
721.png,8292552.331787875,3693961.9585769293,8292852.331787875,3694261.9585769293
722.png,8292552.331787875,3694261.9585769293,8292852.331787875,3694561.9585769293
723.png,8292552.331787875,3694561.9585769293,8292852.331787875,3694861.9585769293
724.png,8292552.331787875,3694861.9585769293,8292852.331787875,3695161.9585769293
725.png,8292552.331787875,3695161.9585769293,8292852.331787875,3695461.9585769293
726.png,8292552.331787875,3695461.9585769293,8292852.331787875,3695761.9585769293
727.png,8292852.331787875,3694261.9585769293,8293152.331787875,3694561.9585769293
728.png,8292852.331787875,3694561.9585769293,8293152.331787875,3694861.9585769293
729.png,8292852.331787875,3694861.9585769293,8293152.331787875,3695161.9585769293
730.png,8292852.331787875,3695161.9585769293,8293152.331787875,3695461.9585769293
731.png,8292852.331787875,3695461.9585769293,8293152.331787875,3695761.9585769293
732.png,8293152.331787875,3693661.9585769293,8293452.331787875,3693961.9585769293
733.png,8293152.331787875,3694261.9585769293,8293452.331787875,3694561.9585769293
734.png,8293152.331787875,3694561.9585769293,8293452.331787875,3694861.9585769293
